X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT,GlobalID,CreationDate,Creator,EditDate,Editor
-8780136.7064,5295055.283,119,119,455,M&T BANK CORP.,1 M&T PLAZA,NOT AVAILABLE,BUFFALO,NY,14203,ERIE,16487,5722,42.88876,-78.87331,BING MAPS,ADDRESS,36049,NOT AVAILABLE,HTTPS://WWW.MTB.COM/HOME-PAGE,1315.1,{EC5F7B57-B43F-403D-BD07-87B4155B979B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8914910.1007,5180519.2808,120,120,382,ERIE INSURANCE GROUP,100 ERIE INSURANCE PLACE,NOT AVAILABLE,ERIE,PA,16530,ERIE,4988,7016,42.13031,-80.084,BING MAPS,ADDRESS,42049,NOT AVAILABLE,HTTPS://WWW.ERIEINSURANCE.COM/,741.9,{05810750-857E-4A81-97AE-E2520B2133CA},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8272083.456,4985273.3021,121,121,240,ADP,1 ADP BOULEVARD,NOT AVAILABLE,ROSELAND,NJ,07068,ESSEX,57000,11668,40.81623,-74.30939,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.ADP.COM/,1492.5,{3520D722-4063-474F-9AD6-19BF57A77F70},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8256742.5169,4973576.3271,122,122,48,PRUDENTIAL FINANCIAL,751 BROAD STREET,NOT AVAILABLE,NEWARK,NJ,07102,ESSEX,49739,58779,40.73666,-74.17158,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PRUDENTIAL.COM/,4368,{792B7188-7BE7-4E7B-B4C6-B9ABF0F93E11},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8256525.4439,4973758.5026,123,123,308,PUBLIC SERVICE ENTERPRISE GROUP,80 PARK PLAZA,NOT AVAILABLE,NEWARK,NJ,07102,ESSEX,13065,9061,40.7379,-74.16963,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PSEG.COM/,887,{C72A55E7-F5F4-4B17-AD04-25446041FBA7},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8610561.4997,4714832.6695,124,124,446,NVR,11700 PLAZA AMERICAN DRIVE,SUITE 500,RESTON,VA,20190,FAIRFAX,4900,5835,38.95224,-77.34999,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.NVRINC.COM/,425.3,{9361230D-A5D4-46D4-B6AE-4B26FCD732AC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8611572.2806,4715813.2591,125,125,381,LEIDOS HOLDINGS,11951 FREEDOM DRIVE,NOT AVAILABLE,RESTON,VA,20190,FAIRFAX,32000,7043,38.95909,-77.35907,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.LEIDOS.COM/,244,{E259BF30-4706-49AF-9C38-6A95CD10E122},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8596123.9183,4710725.8162,126,126,379,COMPUTER SCIENCES CORPORATION,1775 TYSONS BOULEVARD,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,59000,7106,38.923544,-77.220295,MANUAL,ON-ENTITY,51059,NOW DXC TECHNOLOGY,HTTP://WWW.DXC.TECHNOLOGY/,251,{48D8F972-9222-41DC-9E8E-CA0164CA6591},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8595498.8594,4702917.1312,127,127,90,GENERAL DYNAMICS,2941 FAIRVIEW PARK DRIVE,NOT AVAILABLE,FALLS CHURCH,VA,22042,FAIRFAX,98800,31353,38.86895,-77.21468,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.GD.COM/,2955,{D7BB3015-D027-4AA3-BD1B-C205FB7DB37E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8595591.2545,4702721.2546,128,128,114,NORTHROP GRUMMAN,2980 FAIRVIEW PARK DRIVE,NOT AVAILABLE,FALLS CHURCH,VA,22042,FAIRFAX,67000,24508,38.86758,-77.21551,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.NORTHROPGRUMMAN.COM/PAGES/DEFAULT.ASPX,2200,{5F7B9C0A-7F3F-4737-B3FB-BD5B47A6C811},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8595597.9337,4711465.0302,129,129,443,ADOBE SYSTEMS,7930 JONES BRANCH DRIVE,SUITE 510,MCLEAN,VA,22102,FAIRFAX,15706,5854,38.92871,-77.21557,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.ADOBE.COM/,1168.8,{82A54716-F60E-4748-8C60-804859B7AE61},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8597403.5359,4710546.3868,130,130,481,BOOZ ALLEN HAMILTON HOLDING,8283 GREENSBORO DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,22600,5406,38.92229,-77.23179,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.BOOZALLEN.COM/,294.1,{0581C08C-DC4D-4CAE-991F-2E6CBAC9C968},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8595349.6912,4710836.8523,131,131,100,CAPITAL ONE FINANCIAL,1680 CAPITAL ONE DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,47300,27519,38.92432,-77.21334,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.CAPITALONE.COM/,3751,{8D500BAB-52A1-47FB-977B-69778735159D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8596876.9947,4712058.9016,132,132,39,FREDDIE MAC,8200 JONES BRANCH DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,5982,65665,38.93286,-77.22706,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.FREDDIEMAC.COM/,7815,{0F41B533-560B-4FB0-BE81-51AD3554B890},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8595597.9337,4711465.0302,133,133,241,HILTON WORLDWIDE HOLDINGS,7930 JONES BRANCH DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,169000,11663,38.92871,-77.21557,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.HILTON.COM/EN/CORPORATE/,348,{5E730036-CFED-40EF-BB58-A6FC289DAEAD},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8185619.3811,5069567.5286,134,134,275,PRAXAIR,39 OLD RIDGEBURY ROAD,NOT AVAILABLE,DANBURY,CT,06810,FAIRFIELD,26498,10534,41.38683,-73.53267,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTP://WWW.PRAXAIR.COM/,1500,{8DDE1D31-7360-48AF-9CE9-81F4EE186482},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8154496.6778,5044730.5353,135,135,13,GENERAL ELECTRIC,3135 EASTON TURNPIKE,NOT AVAILABLE,FAIRFIELD,CT,06828,FAIRFIELD,295000,126661,41.21922,-73.25309,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.GE.COM/,8831,{EE007CF9-B508-40DB-8266-0AE270110FC6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8195623.6637,5015098.8256,136,136,354,W.R. BERKLEY,475 STEAMBOAT ROAD,NOT AVAILABLE,GREENWICH,CT,06830,FAIRFIELD,7608,7654,41.01869,-73.62254,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.WRBERKLEY.COM/,601.9,{91D53C7D-BF41-432B-8B6D-D514A0752DD6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8198453.4052,5015197.6789,137,137,191,XPO LOGISTICS,5 GREENWICH OFFICE PARK,NOT AVAILABLE,GREENWICH,CT,06831,FAIRFIELD,87000,14619,41.01936,-73.64796,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.XPO.COM/,69,{989B57FA-E5B4-4370-A051-57C128C468DC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8174173.511,5033751.2354,138,138,162,XEROX,45 GLOVER AVENUE,NOT AVAILABLE,NORWALK,CT,06850,FAIRFIELD,133600,17126,41.14499,-73.42985,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.XEROX.COM/,-477,{E1ABCA3A-76D5-44B5-8042-55BE3B607DC6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8173807.2699,5034395.7757,139,139,360,EMCOR GROUP,301 MERRITT SEVEN,NOT AVAILABLE,NORWALK,CT,06851,FAIRFIELD,31000,7552,41.14935,-73.42656,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://EMCORGROUP.COM/,181.9,{DFE903B7-53EE-4049-A368-42BB7D1038B1},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8173838.4394,5034261.2465,140,140,313,FRONTIER COMMUNICATIONS,401 MERRITT 7,NOT AVAILABLE,NORWALK,CT,06851,FAIRFIELD,28332,8896,41.14844,-73.42684,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://FRONTIER.COM/,-373,{5E55EAF5-5DB3-4B25-AE6A-E7232F248810},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8176880.801,5026088.0375,141,141,268,PRICELINE GROUP,800 CONNECTICUT AVENUE,3W01,NORWALK,CT,06854,FAIRFIELD,18500,10743,41.09313,-73.45417,BING MAPS,ADDRESS,09001,NOW BOOKING HOLDINGS,HTTPS://WWW.BOOKINGHOLDINGS.COM/,2135,{1D888537-265D-42DA-AF66-27998687633E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8163157.3342,5030861.6789,142,142,445,TEREX,200 NYALA FARM ROAD,NOT AVAILABLE,WESTPORT,CT,06880,FAIRFIELD,18100,5841,41.12544,-73.33089,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.TEREX.COM/,-176.1,{1AD7EA93-BDDD-408C-B3EA-6C33A7F2C34C},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8186312.9015,5019697.3104,143,143,96,CHARTER COMMUNICATIONS,400 ATLANTIC STREET,SUITE 1500,STAMFORD,CT,06901,FAIRFIELD,91500,29003,41.04985,-73.5389,BING MAPS,ADDRESS,09001,THEY ARE BUILDING A NEW HQ AT 406 WASHINGTON BOULEVARD FOR OCCUPANCY IN 2019.,HTTP://IR.CHARTER.COM/PHOENIX.ZHTML?C=112298&P=IROL-IRHOME,3522,{6B1971A7-5F44-4A9F-A912-B00A0245EE1F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8186312.9015,5019697.3104,144,144,386,HARMAN INTERNATIONAL INDUSTRIES,400 ATLANTIC STREET,NOT AVAILABLE,STAMFORD,CT,06901,FAIRFIELD,26000,6912,41.04985,-73.5389,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.HARMAN.COM/,361.7,{3F7BE7C3-83F2-448C-8451-346B49A15805},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8188881.0422,5026621.2804,145,145,185,SYNCHRONY FINANCIAL,777 LONG RIDGE ROAD,NOT AVAILABLE,STAMFORD,CT,06902,FAIRFIELD,15000,15122,41.09674,-73.56197,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.SYNCHRONY.COM/,2251,{3C468D35-83D3-4102-AB6B-2CED4D916CC6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8187525.1708,5018872.1973,146,146,452,UNITED RENTALS,100 FIRST STAMFORD PLACE,SUITE 700,STAMFORD,CT,06902,FAIRFIELD,12500,5762,41.04426,-73.54979,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.UNITEDRENTALS.COM/,566,{CEEC3A35-9B0B-4783-9A50-1D91DEB197E3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8932852.5762,4313805.813,147,147,245,BB&T CORP.,200 WEST 2ND STREET,NOT AVAILABLE,WINSTON-SALEM,NC,27101,FORSYTH,37500,11538,36.09576,-80.24518,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTPS://WWW.BBT.COM/,2426,{5F318C6D-95A7-492B-B8EA-CB38AEFDBE98},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8932691.163,4314319.6921,148,148,223,REYNOLDS AMERICAN,401 NORTH MAIN STREET,NOT AVAILABLE,WINSTON-SALEM,NC,27101,FORSYTH,5525,12503,36.09949,-80.24373,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTP://WWW.REYNOLDSAMERICAN.COM/HOME/DEFAULT.ASPX,6073,{FD446785-F5EF-41DF-A94B-4AC4943D74E8},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8934897.5153,4326760.8097,149,149,432,HANESBRANDS,1000 EAST HANES MILL ROAD,NOT AVAILABLE,WINSTON-SALEM,NC,27105,FORSYTH,67800,6063,36.18974,-80.26355,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTPS://WWW.HANES.COM/CORPORATE,539.4,{AE9CB2E0-DDD7-45FF-8C4F-956DAF93CBCF},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9251691.6354,4860010.7479,150,150,495,BIG LOTS,300 PHILLIPI ROAD,NOT AVAILABLE,COLUMBUS,OH,43228,FRANKLIN,23150,5200,39.95917,-83.10936,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTP://WWW.BIGLOTS.COM/,152.8,{61223AA0-A092-4DA5-8D32-8B654CC416E9},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9252961.7907,4881793.0724,151,151,15,CARDINAL HEALTH,7000 CARDINAL PLACE,NOT AVAILABLE,DUBLIN,OH,43017,FRANKLIN,37300,121546,40.10899,-83.12077,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.CARDINALHEALTH.COM/EN.HTML,1427,{9213117F-1ED1-4333-8FB6-E2DA109CEE99},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9240181.2,4860877.8117,152,152,167,AMERICAN ELECTRIC POWER,1 RIVERSIDE PLAZA,NOT AVAILABLE,COLUMBUS,OH,43215,FRANKLIN,17634,16380,39.96514,-83.00596,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.AEP.COM/,610.9,{6F0D3E64-C08A-49CD-AE72-A906225BC3A6},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9239901.7881,4861376.0082,153,153,68,NATIONWIDE,1 NATIONWIDE BOULEVARD,NOT AVAILABLE,COLUMBUS,OH,43215,FRANKLIN,34320,40074,39.96857,-83.00345,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.NATIONWIDE.COM/,334.3,{B0D95E3C-31B4-4046-8FC1-964EB827519D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9227954.9803,4873862.3258,154,154,220,L BRANDS,3 LIMITED PARKWAY,NOT AVAILABLE,COLUMBUS,OH,43230,FRANKLIN,59100,12574,40.05448,-82.89613,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.LB.COM/,1158.1,{FD992BC6-7785-45C5-9E96-D893C088977B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9390322.25,4020033.173,155,155,331,VERITIV,1000 ABERNATHY ROAD,SUITE 1700,ATLANTA,GA,30328,FULTON,8700,8327,33.93467,-84.3547,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.VERITIVCORP.COM/,21,{20D00199-BEDB-4DB8-8068-6045DB6DB73F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9361165.449,4029472.0809,156,156,410,ASBURY AUTOMOTIVE GROUP,2905 PREMIERE PARKWAY NW,NOT AVAILABLE,DULUTH,GA,30097,FULTON,7900,6528,34.00499,-84.09278,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.ASBURYAUTO.COM/,167.2,{6C086637-104E-402A-BA47-57BE17215C6B},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9394058.1321,3997202.3697,157,157,145,SOUTHERN,30 IVAN ALLEN JR. BOULEVARD NW,NOT AVAILABLE,ATLANTA,GA,30308,FULTON,32015,19896,33.76434,-84.38826,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.SOUTHERNCOMPANY.COM,2448,{B36A1825-02EE-476E-8252-6F06B59E4850},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9393864.4362,3997004.1917,158,158,303,SUNTRUST BANKS,303 PEACHTREE STREET NE,NOT AVAILABLE,ATLANTA,GA,30308,FULTON,24375,9161,33.76286,-84.38652,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.SUNTRUST.COM/,1878,{6087B76A-025C-4237-8345-6E22537E08D8},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9394952.0276,3998131.7095,159,159,64,COCA-COLA,1 COCA-COLA PLAZA,NOT AVAILABLE,ATLANTA,GA,30313,FULTON,100300,41863,33.77128,-84.39629,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTP://WWW.COCA-COLA.COM/GLOBAL/,6527,{66208977-BA21-49C0-B38E-3B409446F5C5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9398824.8327,4016592.1674,160,160,437,INTERCONTINENTAL EXCHANGE,5660 NEW NORTHSIDE DRIVE NW,FLOOR 3,ATLANTA,GA,30328,FULTON,5631,5958,33.90902,-84.43108,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.INTERCONTINENTALEXCHANGE.COM/INDEX,1422,{351EF49F-A175-400E-AC2F-38505D7E5DB5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8240727.761,4973870.3072,161,161,208,NEWELL BRANDS,221 RIVER STREET,NOT AVAILABLE,HOBOKEN,NJ,07030,HUDSON,53400,13264,40.738661,-74.027717,MANUAL,ON-ENTITY,34121,NOT AVAILABLE,HTTPS://WWW.NEWELLBRANDS.COM/,527.8,{6727920A-6F75-409C-A076-9EAB7C319E3D},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9391070.317,4021015.3576,162,162,46,UPS,55 GLENLAKE PARKWAY NE,NOT AVAILABLE,ATLANTA,GA,30328,FULTON,335520,60906,33.94199,-84.36142,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.UPS.COM/US/EN/GLOBAL.PAGE,3431,{6CB82F2B-D364-4633-B02F-C4613318DDFC},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9390948.9788,4016110.6434,163,163,242,FIRST DATA,5565 GLENRIDGE CONNECTOR NE,NOT AVAILABLE,ATLANTA,GA,30342,FULTON,24000,11584,33.90543,-84.36033,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.FIRSTDATA.COM/EN_US/HOME.HTML,420,{33543C5D-0D9B-4F68-8CA7-9BD07C07D081},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9397942.0692,3982757.7271,164,164,71,DELTA AIR LINES,1030 DELTA BOULEVARD,NOT AVAILABLE,ATLANTA,GA,30354,FULTON,83756,39639,33.6564,-84.42315,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.DELTA.COM,4373,{7F6A508E-4122-43A1-A631-78008BFF366E},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8646259.434,4528521.0611,165,165,174,CARMAX,12800 TUCKAHOE CREEK PARKWAY,NOT AVAILABLE,RICHMOND,VA,23238,GOOCHLAND,22429,15833,37.63877,-77.67067,BING MAPS,ADDRESS,51075,NOT AVAILABLE,HTTPS://WWW.CARMAX.COM/,623.4,{E0D1971D-AC59-4C6E-849D-677853074975},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9455237.0979,4092655.9746,166,166,311,MOHAWK INDUSTRIES,160 SOUTH INDUSTRIAL BOULEVARD,NOT AVAILABLE,CALHOUN,GA,30701,GORDON,37800,8959,34.47421,-84.93784,BING MAPS,ADDRESS,13129,NOT AVAILABLE,HTTPS://MOHAWKIND.COM/,930.4,{D084DC6E-D960-4689-BC72-4FCA43048523},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-10380472.3852,4468127.9158,167,167,323,O'REILLY AUTOMOTIVE,233 SOUTH PATTERSON AVENUE,NOT AVAILABLE,SPRINGFIELD,MO,65802,GREENE,58397,8593,37.20792,-93.24937,BING MAPS,ADDRESS,29077,NOT AVAILABLE,HTTPS://MOHAWKIND.COM/,1037.7,{98B7E1A4-04A2-4EC1-BD95-298D2359517A},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-8883191.8382,4317381.4296,168,168,230,VF,105 CORPORATE CENTER BOULEVARD,NOT AVAILABLE,GREENSBORO,NC,27408,GUILFORD,69000,12207,36.12171,-79.79907,BING MAPS,ADDRESS,37081,NOT AVAILABLE,HTTPS://WWW.VFC.COM/,1074.1,{66C592EE-7FC1-4F06-9197-E27C35BFF847},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9375348.6653,4020306.8881,169,169,190,WESTROCK,504 THRASHER STREET,NOT AVAILABLE,NORCROSS,GA,30071,GWINNETT,39000,14706,33.93671,-84.22019,BING MAPS,ADDRESS,13135,NOT AVAILABLE,HTTPS://WWW.WESTROCK.COM/EN,-396.3,{CA149B68-3A50-41E9-9781-5A0B75488ADE},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9369174.8864,4031199.0969,170,170,370,AGCO,4205 RIVER GREEN PARKWAY,NOT AVAILABLE,DULUTH,GA,30096,GWINNETT,19795,7411,34.01785,-84.16473,BING MAPS,ADDRESS,13135,NOT AVAILABLE,HTTP://WWW.AGCOCORP.COM/,160.1,{A5338265-95EC-48BE-9A05-245B16A5B335},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9394198.506,3999199.8737,171,171,409,NCR,864 SPRING STREET NW,NOT AVAILABLE,ATLANTA,GA,30308,FULTON,33500,6543,33.779256,-84.389521,MANUAL,ON-ENTITY,13135,NOT AVAILABLE,HTTPS://WWW.NCR.COM/,270,{9F988181-AAE3-4393-899D-CD743E57E803},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9496361.8574,4170646.7469,172,172,258,UNUM GROUP,1 FOUNTAIN SQUARE,NOT AVAILABLE,CHATTANOOGA,TN,37402,HAMILTON,9400,11047,35.04977,-85.30727,BING MAPS,ADDRESS,47065,NOT AVAILABLE,HTTPS://WWW.UNUM.COM/,931.4,{DEA8A195-9F96-48D8-A67D-6A0B5E0DE094},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9407296.246,4736023.0672,173,173,411,AMERICAN FINANCIAL GROUP,301 EAST 4TH STREET,NOT AVAILABLE,CINCINNATI,OH,45202,HAMILTON,7600,6498,39.10012,-84.50718,BING MAPS,ADDRESS,39061,NOT AVAILABLE,HTTPS://WWW.AFGINC.COM/INDEX,649,{85587D61-9BEE-4132-829B-2291F39F6DA5},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9408079.9352,4736971.2805,174,174,18,KROGER,1014 VINE STREET,NOT AVAILABLE,CINCINNATI,OH,45202,HAMILTON,443000,115337,39.10673,-84.51422,BING MAPS,ADDRESS,39061,NOT AVAILABLE,HTTPS://WWW.KROGER.COM/,1975,{65D10586-D363-4528-A11C-98ADBA2FEDD3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9408069.9164,4736472.0588,175,175,110,MACY'S,7 WEST 7TH STREET,NOT AVAILABLE,CINCINNATI,OH,45202,HAMILTON,148300,25778,39.10325,-84.51413,BING MAPS,ADDRESS,39061,NOT AVAILABLE,HTTPS://WWW.MACYS.COM/,619,{D0BCF256-1309-44B7-81CB-49868CBC4387},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9407172.6813,4736167.9473,176,176,483,WESTERN & SOUTHERN FINANCIAL GROUP,400 BROADWAY,NOT AVAILABLE,CINCINNATI,OH,45202,HAMILTON,2178,5398,39.10113,-84.50607,BING MAPS,ADDRESS,39061,NOT AVAILABLE,HTTPS://WWW.WESTERNSOUTHERN.COM/,241.2,{74D41047-43D7-40C6-9E19-051AA0C320A3},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
-9407884.0129,4736170.8162,177,177,389,FIFTH THIRD BANCORP,38 FOUNTAIN SQUARE PLAZA,NOT AVAILABLE,CINCINNATI,OH,45263,HAMILTON,17844,6889,39.10115,-84.51246,BING MAPS,ADDRESS,39061,NOT AVAILABLE,HTTPS://WWW.53.COM/CONTENT/FIFTH-THIRD/EN.HTML,1564,{FE4E69C4-983D-47E2-A811-F7F03B2E2C3F},2021/12/16 14:56:43+00,HostedByHIFLD,2021/12/16 14:56:43+00,HostedByHIFLD
